Policy;History;Compliant;STS count;Time 1(ms);Time 2(ms);Time 3(ms);Time 4(ms);Time 5(ms);Time 6(ms);Time 7(ms);Time 8(ms);Time 9(ms);Time 10(ms)
Contr-pol-compl-ovrd-12;hist-100-20-9;true;92;0.179541;0.120333;0.108916;0.111542;0.150625;0.1965;0.144875;0.119667;0.119;0.113292
Contr-pol-compl-ovrd-12;hist-100-20-2;true;94;0.181958;0.114958;0.115542;0.117583;0.115708;0.118291;0.117125;0.116542;0.118292;0.117125
Contr-pol-compl-ovrd-12;hist-100-20-10;true;63;0.160667;0.08675;0.088667;0.085;0.083791;0.084209;0.087375;0.083709;0.0875;0.085667
Contr-pol-compl-ovrd-12;hist-100-20-3;true;85;0.232166;0.120584;0.110625;0.115416;0.124375;0.1105;0.116125;0.111584;0.109708;0.136333
Contr-pol-compl-ovrd-12;hist-100-20-1;true;198;0.321167;0.234208;0.230042;0.226042;0.222917;0.230917;0.223667;0.220334;0.254792;0.230583
Contr-pol-compl-ovrd-12;hist-100-20-6;true;29;0.120083;0.059375;0.059667;0.058167;0.079083;0.088542;0.066292;0.061208;0.061417;0.05725
Contr-pol-compl-ovrd-12;hist-100-20-7;true;84;0.271459;0.130292;0.153833;0.134333;0.119625;0.1305;0.126333;0.120709;0.113792;0.119584
Contr-pol-compl-ovrd-2;hist-100-20-8;true;49;0.22775;0.076458;0.069208;0.066375;0.069;0.068958;0.075625;0.07;0.068875;0.067833
Contr-pol-compl-ovrd-2;hist-100-20-4;true;69;0.150416;0.088583;0.09025;0.08825;0.087917;0.091625;0.089125;0.08475;0.089167;0.089333
Contr-pol-compl-ovrd-2;hist-100-20-5;true;192;0.278667;0.230417;0.221792;0.215375;0.219792;0.219292;0.216833;0.216542;0.220125;0.221417
Contr-pol-compl-ovrd-2;hist-100-20-9;true;72;0.160666;0.1;0.092125;0.094041;0.094667;0.0915;0.091667;0.096333;0.092459;0.090583
Contr-pol-compl-ovrd-2;hist-100-20-2;true;57;0.137917;0.086542;0.083667;0.088333;0.082333;0.080583;0.128042;0.098583;0.091625;0.086208
Contr-pol-compl-ovrd-2;hist-100-20-10;true;102;0.217125;0.132292;0.132167;0.1265;0.126084;0.122625;0.12225;0.120708;0.130833;0.124334
Contr-pol-compl-ovrd-2;hist-100-20-3;true;16;0.094375;0.041916;0.042167;0.041;0.042625;0.041959;0.041542;0.041333;0.042584;0.043333
Contr-pol-compl-ovrd-2;hist-100-20-1;true;34;0.114209;0.058625;0.057167;0.0605;0.056833;0.055375;0.055334;0.058333;0.121;0.073
Contr-pol-compl-ovrd-2;hist-100-20-6;true;41;0.136;0.074375;0.070917;0.0725;0.070625;0.070792;0.071375;0.069834;0.06925;0.072083
Contr-pol-compl-ovrd-2;hist-100-20-7;true;192;0.288083;0.229459;0.223833;0.224125;0.220208;0.229334;0.222209;0.216792;0.2245;0.228541
Contr-pol-compl-ovrd-3;hist-100-20-8;true;230;0.4555;0.273667;0.276208;0.261875;0.273208;0.264958;0.270167;0.254542;0.263125;0.273708
Contr-pol-compl-ovrd-3;hist-100-20-4;true;235;0.353292;0.27925;0.315625;0.293125;0.286792;0.288209;0.28575;0.287334;0.301625;0.292208
Contr-pol-compl-ovrd-3;hist-100-20-5;true;31;0.112417;0.051083;0.051375;0.050667;0.049375;0.051083;0.047541;0.050459;0.049958;0.05125
Contr-pol-compl-ovrd-3;hist-100-20-9;true;192;0.293083;0.220833;0.217583;0.221;0.223625;0.225042;0.226834;0.217541;0.22575;0.21775
Contr-pol-compl-ovrd-3;hist-100-20-2;true;31;0.112458;0.078333;0.058166;0.052833;0.052292;0.050791;0.053084;0.056209;0.053459;0.052333
Contr-pol-compl-ovrd-3;hist-100-20-10;true;90;0.169833;0.111041;0.109167;0.109958;0.10575;0.111584;0.116625;0.108333;0.106625;0.105291
Contr-pol-compl-ovrd-3;hist-100-20-3;true;94;0.195166;0.119125;0.115084;0.130292;0.12225;0.118708;0.119125;0.121583;0.108625;0.110583
Contr-pol-compl-ovrd-3;hist-100-20-1;true;60;0.138083;0.079541;0.074166;0.077625;0.079709;0.076583;0.074292;0.075834;0.075292;0.074708
Contr-pol-compl-ovrd-3;hist-100-20-6;true;88;0.172917;0.116042;0.118;0.114167;0.117708;0.111667;0.117125;0.121333;0.118833;0.115625
Contr-pol-compl-ovrd-3;hist-100-20-7;true;118;0.226083;0.147875;0.158833;0.140292;0.151;0.14;0.146333;0.144208;0.13825;0.156458
Contr-pol-compl-ovrd-13;hist-100-20-8;true;207;0.348834;0.242958;0.23925;0.241209;0.231;0.232209;0.235875;0.236291;0.251042;0.252125
Contr-pol-compl-ovrd-13;hist-100-20-4;true;42;0.0755;0.064208;0.063;0.061666;0.06175;0.140333;0.092458;0.070917;0.068334;0.078709
Contr-pol-compl-ovrd-13;hist-100-20-5;true;105;0.147583;0.133875;0.117041;0.131875;0.117958;0.112958;0.1225;0.115917;0.115625;0.11875
Contr-pol-compl-ovrd-13;hist-100-20-9;true;15;0.04775;0.0395;0.038375;0.03875;0.035666;0.036292;0.039;0.038959;0.039333;0.040541
Contr-pol-compl-ovrd-13;hist-100-20-2;true;106;0.137042;0.120416;0.12475;0.124667;0.127916;0.158958;0.121875;0.172166;0.154541;0.1285
Contr-pol-compl-ovrd-13;hist-100-20-10;true;72;0.135;0.1065;0.099583;0.11575;0.1735;0.114375;0.100959;0.096458;0.097166;0.093458
Contr-pol-compl-ovrd-13;hist-100-20-3;true;236;0.305875;0.310666;0.291791;0.272625;0.279375;0.273;0.274541;0.293833;0.271083;0.310709
Contr-pol-compl-ovrd-13;hist-100-20-1;true;18;0.066708;0.044834;0.044625;0.043459;0.043625;0.040333;0.0405;0.042875;0.045084;0.069959
Contr-pol-compl-ovrd-13;hist-100-20-6;true;204;0.323875;0.242292;0.236333;0.231709;0.2235;0.223459;0.224834;0.226208;0.223333;0.220834
Contr-pol-compl-ovrd-13;hist-100-20-7;true;50;0.138542;0.077917;0.076667;0.074541;0.073667;0.076375;0.074084;0.075458;0.0765;0.076791
